application_date,approval_id,issue_date,latitude,longitude,project_id,complete_cancel_date,job_id,status,valuation
2016-08-22,1778218,2016-08-22,32.585659,-117.015253,507619,2016-09-12,978127,Completed,
2016-08-22,1776876,2016-08-22,32.677109,-117.04979,507249,2016-09-02,977422,Completed,
2016-08-22,1779150,2016-08-22,32.770196,-117.057694,507874,,978603,Issued,
2016-08-22,1779183,2016-08-22,32.566767,-117.032455,507884,,978627,Issued,
2016-08-22,1779189,2016-08-22,32.838005,-117.20112,507886,,978631,Issued,
2016-08-23,1779203,2016-08-23,32.569406,-117.085128,507890,2016-11-01,978639,Completed,
2016-08-23,1778230,2016-08-23,32.726711,-117.251617,507626,2016-09-16,978135,Completed,
2016-08-23,1777121,2016-08-23,32.694226,-117.120138,507322,2016-09-21,977551,Completed,
2016-08-23,1779359,2016-08-23,32.720969,-117.129034,507931,2016-09-12,978720,Completed,
2016-08-23,1744741,2016-08-23,32.687529,-117.111728,498049,,960243,Issued,
2016-08-23,1745986,2016-08-23,32.708869,-117.069778,498408,2016-09-09,960937,Completed,
2016-08-23,1779412,2016-08-23,32.949757,-117.223107,507942,2016-09-16,978740,Completed,
2016-08-23,1779521,2016-08-23,33.017006,-117.057089,507973,2016-08-26,978795,Completed,
2016-08-23,1768086,2016-08-23,32.797363,-117.066255,504587,2016-08-24,972406,Completed,
2016-08-23,1778234,2016-08-23,32.784297,-117.049416,507627,,978137,Issued,
2016-08-23,1776862,2016-08-23,32.744535,-117.107869,507242,2016-10-20,977411,Completed,
2016-08-23,1779587,2016-08-23,32.773708,-117.105456,507997,2016-08-25,978840,Completed,
2016-08-12,1772895,2016-08-23,32.96086,-117.123765,506178,2016-09-19,975363,Completed,
2016-08-23,1773236,2016-08-23,32.978551,-117.158631,506286,2016-09-13,975552,Completed,
2016-08-23,1779656,2016-08-23,32.82465,-117.082826,508014,2016-09-20,978878,Completed,
2016-08-23,1779670,2016-08-23,32.585697,-117.055373,507970,2016-09-27,978790,Completed,
2016-08-23,1779539,2016-08-23,32.920928,-117.022958,507969,,978797,Issued,
2016-08-23,1779683,2016-08-23,32.916026,-117.136282,508025,,978892,Issued,
2016-08-23,1779703,2016-08-23,32.585595,-117.059148,508035,,978909,Issued,
2016-08-23,1779725,2016-08-23,32.697777,-117.036221,508036,2016-08-28,978921,Completed,
2016-08-23,1779734,2016-08-23,32.723756,-117.256285,508042,,978925,Issued,
2016-08-23,1779719,2016-08-23,32.770028,-117.116924,508040,2016-10-10,978919,Completed,
2016-08-23,1779779,2016-08-23,32.967751,-117.171402,508047,2016-09-21,978949,Completed,
2016-08-23,1779846,2016-08-23,32.90221,-117.149459,508073,2016-11-14,978982,Completed,
2016-08-03,1767018,2016-08-23,32.854176,-117.256441,504470,2016-10-26,972188,Completed,
2016-08-23,1779896,2016-08-23,32.946866,-117.179042,508091,2016-09-02,979019,Completed,
2016-08-23,1779925,2016-08-23,33.015855,-117.144519,508102,2016-09-07,979039,Completed,
2016-08-23,1779941,2016-08-23,32.734486,-117.085493,508106,2016-09-13,979045,Completed,
2016-08-03,1766851,2016-08-23,32.721885,-117.054806,504417,2016-11-07,972090,Completed,
2016-08-23,1780077,2016-08-23,32.815355,-117.208182,508141,,979112,Issued,
2016-08-24,1778246,2016-08-24,32.762743,-117.101241,507631,2016-09-14,978145,Completed,
2016-08-24,1778251,2016-08-24,32.695109,-117.087135,507633,2016-10-18,978149,Completed,
2016-08-24,1778267,2016-08-24,32.729776,-117.119591,507638,,978159,Issued,
2016-08-24,1777404,2016-08-24,32.945607,-117.208637,506870,2016-09-15,976645,Completed,
2016-08-24,1776964,2016-08-24,32.964935,-117.174577,507277,2016-10-12,977476,Completed,
2016-08-24,1778211,2016-08-24,32.733759,-117.230992,507617,2016-09-22,978123,Completed,
2016-08-08,1768399,2016-08-24,32.938274,-117.191464,504864,2016-09-13,972975,Completed,
2016-08-24,1778811,2016-08-24,32.750378,-117.059142,507792,2016-10-07,978427,Completed,
2016-08-24,1779329,2016-08-24,32.812745,-117.203047,507919,2016-09-22,978706,Completed,
2016-08-24,1779354,2016-08-24,32.791576,-117.19411,507929,2016-10-31,978716,Completed,
2016-08-03,1765254,2016-08-24,32.741869,-117.165264,503976,,971279,Issued,92800
2016-08-24,1755267,2016-08-24,32.740441,-117.095728,501079,,965848,Issued,
2016-08-24,1780273,2016-08-24,32.819298,-117.089032,508206,,979227,Issued,
2016-08-24,1780296,2016-08-24,32.955376,-117.114869,508212,,979235,Issued,
2016-08-24,1780313,2016-08-24,32.566676,-117.068143,508216,2016-12-05,979243,Completed,
2016-08-24,1773859,2016-08-24,32.80083,-117.08181,506468,,975875,Issued,
2016-08-24,1773244,2016-08-24,32.798439,-117.068165,506292,,975558,Issued,
2016-04-21,1698957,2016-08-24,32.787877,-117.204086,485028,,936049,Issued,18260
2016-08-24,1780420,2016-08-24,32.822083,-117.188106,508249,2016-10-25,979300,Completed,
2016-08-24,1778222,2016-08-24,32.981491,-117.134148,507620,2016-11-07,978129,Completed,
2016-08-16,1775000,2016-08-24,32.715834,-117.073436,506764,,976442,Issued,
2016-08-24,1778225,2016-08-24,32.963791,-117.144811,507622,2016-11-07,978131,Completed,
2016-08-24,1775427,2016-08-24,32.791151,-117.068859,506872,2016-10-28,976647,Completed,
2016-08-24,1776910,2016-08-24,32.943133,-117.246484,507259,2016-09-06,977444,Completed,
2016-08-23,1780071,2016-08-24,32.786718,-117.072547,508139,2016-10-19,979106,Completed,
2016-08-24,1780599,2016-08-24,32.704082,-117.024893,508307,2016-10-06,979400,Completed,
2016-08-24,1778243,2016-08-24,32.745039,-117.141451,507630,,978143,Issued,
2016-08-24,1780609,2016-08-24,32.581886,-117.061045,508311,,979407,Issued,
2016-08-24,1780624,2016-08-24,32.67051,-117.05153,508318,,979417,Issued,
2016-08-24,1780686,2016-08-24,32.795731,-117.054525,508336,2016-09-23,979449,Completed,
2016-08-24,1780709,2016-08-24,32.94834,-117.205929,508345,2016-08-30,979464,Completed,
,1776838,2016-08-24,32.687529,-117.111728,507236,,977396,Pending Invoice Payment,
2016-08-24,1780736,2016-08-24,32.829188,-117.199986,508349,2016-10-12,979472,Completed,
2016-08-24,1780773,2016-08-24,32.816656,-117.232824,508360,2016-09-23,979492,Completed,
2016-08-24,1780807,2016-08-24,32.811986,-117.163474,508370,2016-08-30,979505,Completed,
2016-07-13,1753389,2016-08-24,33.007648,-117.128481,500529,2016-10-18,964837,Completed,
2016-08-24,1780839,2016-08-24,33.036841,-117.088565,508383,2016-09-27,979533,Completed,
2016-08-24,1780855,2016-08-24,32.802577,-117.015235,508388,2016-09-26,979540,Completed,
2016-08-24,1780097,2016-08-24,32.703371,-117.025657,508147,2016-09-16,979124,Completed,
2016-08-24,1780875,2016-08-24,32.829545,-117.193267,508393,2016-09-29,979552,Completed,
2016-08-24,1775516,2016-08-24,32.813468,-117.058967,506902,,976702,Pending Invoice Payment,
2016-08-24,1770850,2016-08-24,32.580363,-117.007543,505588,2016-09-09,974267,Completed,
2016-08-25,1776957,2016-08-25,32.945365,-117.079403,507274,2016-11-09,977472,Completed,
2016-08-25,1776990,2016-08-25,32.917424,-117.223649,507286,,977489,Issued,
2016-08-25,1777847,2016-08-25,32.760286,-117.089576,507494,2016-09-21,977932,Completed,
2016-08-25,1777856,2016-08-25,32.795191,-117.092925,507496,2016-09-06,977938,Completed,
2016-08-25,1780431,2016-08-25,32.572452,-117.06412,508258,2016-09-22,979313,Completed,
2016-08-25,1760971,2016-08-25,33.034411,-117.047986,502706,2016-08-30,968879,Completed,
2016-08-25,1771694,2016-08-25,32.580204,-117.004861,505810,2016-11-09,974692,Completed,
2016-08-25,1781088,2016-08-25,32.920022,-117.154047,508455,2016-09-02,979675,Completed,
2016-08-25,1781123,2016-08-25,32.574403,-117.015738,508466,,979697,Issued,
2016-08-25,1780878,2016-08-25,32.745971,-117.175753,508394,2016-09-19,979554,Completed,
2016-08-25,1778249,2016-08-25,32.808899,-117.186696,507632,,978147,Issued,
2016-08-25,1781134,2016-08-25,32.829664,-117.263238,508469,2016-10-13,979702,Completed,
2016-08-25,1781144,2016-08-25,32.826716,-117.177436,508475,,979709,Issued,
2016-08-25,1781162,2016-08-25,32.792996,-117.146642,508478,2016-11-10,979719,Completed,
2016-08-25,1780411,2016-08-25,32.759537,-117.059002,508251,2016-09-27,979298,Completed,
2016-08-25,1781187,2016-08-25,32.734037,-117.119877,508488,,979731,Issued,
2016-08-25,1781218,2016-08-25,32.978469,-117.134339,508495,2016-10-07,979747,Completed,
2016-08-25,1781414,2016-08-25,32.585922,-117.057878,508546,2016-10-19,979837,Completed,
2016-08-25,1781462,2016-08-25,32.588064,-117.017586,508563,2016-09-26,979872,Completed,
2016-08-25,1781472,2016-08-25,32.949084,-117.114696,508567,2016-10-01,979882,Completed,
2016-08-25,1781468,2016-08-25,32.907045,-117.099676,508566,2016-09-29,979876,Completed,
2016-08-25,1781492,2016-08-25,32.953763,-117.112066,508574,2016-09-15,979895,Completed,
2016-08-25,1781505,2016-08-25,32.793188,-117.075757,508576,2016-08-30,979899,Completed,
2016-08-15,1774022,2016-08-25,32.739492,-117.12543,506485,2016-11-04,975912,Completed,
2016-08-25,1773348,2016-08-25,32.854445,-117.200239,506321,2016-11-30,975612,Completed,
2016-08-25,1781658,2016-08-25,32.728461,-117.254033,508606,2016-12-15,979962,Completed,
2016-08-25,1781683,2016-08-25,32.788755,-117.091191,508612,2016-09-26,979972,Completed,
2016-08-25,1781714,2016-08-25,32.871779,-117.247119,508619,2016-11-29,979988,Completed,
2016-08-25,1781749,2016-08-25,32.906436,-117.138652,508627,2016-11-07,980001,Completed,
2016-08-25,1781756,2016-08-25,32.939229,-117.257548,508630,2016-09-13,980007,Completed,
2016-08-25,1781807,2016-08-25,32.74891,-117.11347,508645,2016-09-21,980038,Completed,
2016-08-25,1781827,2016-08-25,32.966349,-117.174074,508651,2016-10-23,980046,Completed,
2016-08-25,1781838,2016-08-25,32.70816,-117.045738,508653,2016-10-06,980050,Completed,
2016-08-25,1781840,2016-08-25,32.754237,-117.144283,508654,,980052,Issued,
2016-08-25,1781843,2016-08-25,32.754237,-117.144283,508655,,980054,Pending Invoice Payment,
2016-08-26,1781861,2016-08-26,32.737739,-117.077123,508659,2016-09-16,980063,Completed,
2016-08-26,1781865,2016-08-26,32.966124,-117.179164,508661,2016-09-27,980065,Completed,
2016-08-26,1781891,2016-08-26,32.705004,-117.039975,508671,,980081,Issued,
2016-08-26,1781915,2016-08-26,33.042359,-117.067387,508681,2016-09-08,980099,Completed,
2016-08-26,1781958,2016-08-26,32.942964,-117.0738,508690,,980118,Issued,
2016-08-26,1781973,2016-08-26,32.692658,-117.053571,508696,2016-09-28,980130,Completed,
2016-08-26,1781996,2016-08-26,32.78229,-117.072899,508700,,980136,Issued,
2016-08-26,1782066,2016-08-26,32.731451,-117.247248,508722,2016-10-31,980177,Completed,
2016-08-26,1782093,2016-08-26,32.912616,-117.061182,508725,2016-09-13,980186,Completed,
2016-08-26,1781876,2016-08-26,32.696359,-117.024461,508665,2016-10-07,980073,Completed,
2016-08-04,1767832,2016-08-26,32.571516,-117.052199,504696,2016-10-06,972652,Completed,
2016-08-24,1730574,2016-08-26,32.726696,-117.112462,493985,,952823,Issued,20000
2016-08-26,1782336,2016-08-26,32.789764,-117.126402,508778,2016-09-15,980279,Completed,
2016-08-26,1782426,2016-08-26,32.547311,-117.051223,508823,2016-09-08,980359,Completed,
2016-08-26,1782513,2016-08-26,32.922196,-117.019782,508839,2016-09-18,980411,Completed,
2016-08-26,1782542,2016-08-26,32.903185,-117.067149,508864,2016-09-19,980434,Completed,
2016-08-26,1782554,2016-08-26,32.923126,-117.219665,508867,2016-09-01,980442,Completed,
2016-08-26,1782589,2016-08-26,32.584678,-117.044206,508872,2016-09-26,980455,Completed,
2016-08-26,1782612,2016-08-26,32.762138,-117.140339,508878,,980469,Issued,
2016-08-26,1782615,2016-08-26,32.797737,-117.059213,508879,,980471,Issued,
2016-08-26,1782618,2016-08-26,32.90527,-117.087558,508880,2016-09-20,980473,Completed,
2016-08-26,1782622,2016-08-26,32.802687,-117.159172,508882,2016-09-06,980475,Completed,
2016-08-19,1777407,2016-08-26,32.80177,-117.180749,507388,,977675,Issued,
2016-08-26,1782625,2016-08-26,32.807224,-117.251524,508883,,980477,Issued,
2016-08-26,1782628,2016-08-26,32.813541,-117.247367,508884,2016-09-15,980479,Completed,
2016-08-29,1782769,2016-08-29,32.69346,-117.070256,508922,2016-09-16,980544,Completed,
2016-08-29,1782792,2016-08-29,32.724966,-117.086651,508927,2016-09-12,980549,Completed,
2016-07-14,1754008,2016-08-29,32.922877,-117.147106,500718,2016-10-13,965178,Completed,
2016-08-29,1782836,2016-08-29,32.916771,-117.132295,508940,,980577,Issued,
2016-08-29,1782852,2016-08-29,32.920359,-117.138718,508948,,980583,Issued,
2016-08-29,1782870,2016-08-29,33.000185,-117.085257,508953,2016-10-17,980592,Completed,
2016-08-29,1782914,2016-08-29,32.767333,-117.191746,508960,2016-09-28,980607,Completed,
2016-08-10,1769798,2016-08-29,32.99107,-117.134841,505257,2016-09-21,973701,Completed,
2016-07-14,1753816,2016-08-29,32.887507,-117.17091,500599,,964967,Issued,
2016-07-14,1753611,2016-08-29,32.887507,-117.17091,500599,2016-12-29,964954,Completed,
2016-07-14,1753818,2016-08-29,32.887507,-117.17091,500599,2016-12-29,964968,Completed,
2016-07-14,1753820,2016-08-29,32.887507,-117.17091,500599,2016-12-29,964969,Completed,
2016-07-14,1753822,2016-08-29,32.887507,-117.17091,500599,2016-12-29,964970,Completed,
2016-07-14,1760463,2016-08-29,32.887507,-117.17091,500599,2017-01-03,968154,Completed,
2016-07-14,1760462,2016-08-29,32.887507,-117.17091,500599,2017-01-03,968159,Completed,
2016-07-14,1753824,2016-08-29,32.887507,-117.17091,500599,2016-12-29,964971,Completed,
2016-07-14,1753617,2016-08-29,32.887507,-117.17091,500599,2016-12-29,964964,Completed,
2016-08-29,1782937,2016-08-29,32.955399,-117.11038,508965,2016-09-07,980615,Completed,
2016-08-29,1778241,2016-08-29,32.920643,-117.068139,507629,2016-09-26,978141,Completed,
2016-08-29,1780100,2016-08-29,32.935107,-117.079873,508149,2016-09-21,979128,Completed,
2016-06-24,1742536,2016-08-29,32.713826,-117.083896,497382,,959069,Issued,
2016-08-23,1779825,2016-08-29,32.791515,-117.180765,508067,2016-09-12,978970,Completed,
2016-08-29,1783232,2016-08-29,32.738308,-117.241878,509042,2016-11-01,980773,Completed,
2016-06-29,1742783,2016-08-29,32.75565,-117.101573,497439,2016-11-14,959165,Completed,700000
2016-08-29,1783304,2016-08-29,32.727162,-117.059508,509058,2016-09-16,980799,Completed,
2016-08-29,1783349,2016-08-29,32.930111,-117.076495,509075,2016-09-07,980827,Completed,
2016-08-29,1783441,2016-08-29,32.907593,-117.15941,509100,2016-10-17,980878,Completed,
2016-08-29,1783519,2016-08-29,32.566453,-117.034508,509113,2016-09-28,980904,Completed,
2016-08-30,1774634,2016-08-30,32.814014,-117.163469,506671,2016-09-01,976267,Completed,
2016-08-30,1781537,2016-08-30,32.781616,-117.198715,508575,2016-10-14,979901,Completed,
2016-08-30,1781580,2016-08-30,32.705403,-117.092206,508588,2016-10-05,979925,Completed,
2016-08-30,1781616,2016-08-30,32.583225,-117.014181,508599,2016-09-22,979948,Completed,
2016-08-30,1783684,2016-08-30,32.949884,-117.210982,509162,2016-09-21,980984,Completed,
2016-08-30,1783718,2016-08-30,32.931224,-117.132182,509174,,981009,Issued,
2015-10-19,1579226,2016-08-30,32.673253,-117.046385,451372,2016-09-07,873744,Completed,
2016-08-30,1783742,2016-08-30,32.700786,-117.064688,509186,2016-10-03,981025,Completed,
2016-08-30,1782203,2016-08-30,32.737494,-117.249856,508753,2016-09-14,980242,Completed,
2016-08-30,1783482,2016-08-30,32.731742,-117.24053,509108,2016-09-02,980894,Completed,
2016-08-30,1780906,2016-08-30,32.914973,-117.22081,508404,2016-09-13,979572,Completed,
2016-08-24,1780500,2016-08-30,32.763695,-117.05364,508275,2016-09-16,979348,Completed,
2016-08-30,1778238,2016-08-30,32.795335,-117.010232,507628,2016-11-17,978139,Completed,
2016-08-30,1780038,2016-08-30,32.858605,-117.223396,508132,2016-10-10,979092,Completed,
2016-08-12,1773074,2016-08-30,32.756285,-117.13315,506232,2016-10-31,975457,Completed,
2016-08-30,1784106,2016-08-30,33.005461,-117.141321,509296,2016-12-21,981222,Completed,
2016-08-30,1783062,2016-08-30,32.732573,-117.251599,509004,2016-09-14,980687,Completed,
2016-08-30,1783220,2016-08-30,32.833818,-117.20978,509047,,980769,Issued,
2016-08-30,1783195,2016-08-30,33.035571,-117.084197,509036,2016-11-18,980754,Completed,
2016-08-30,1783215,2016-08-30,32.745577,-117.220218,509041,2016-09-21,980763,Completed,
2016-08-23,1779750,2016-08-30,32.945161,-117.132707,508045,2016-09-01,978935,Completed,
2016-08-03,1766127,2016-08-30,32.572169,-117.094308,504202,,971696,Issued,
2016-08-30,1784195,2016-08-30,32.776711,-117.089693,509324,2016-10-28,981268,Completed,
2016-08-30,1784224,2016-08-30,32.75733,-117.102266,509329,,981278,Issued,
2016-08-30,1784237,2016-08-30,32.801598,-117.124202,509332,,981285,Issued,
2016-08-30,1784240,2016-08-30,32.958197,-117.23006,509333,2016-11-12,981287,Completed,
2016-08-30,1784316,2016-08-30,33.00549,-117.141487,509348,2016-12-21,981321,Completed,
2016-08-30,1783553,2016-08-30,32.792169,-117.063262,509127,2016-09-22,980926,Completed,
2016-08-30,1784350,2016-08-30,33.005519,-117.141651,509360,2016-12-21,981340,Completed,
2016-08-30,1770923,2016-08-30,32.693812,-117.090691,505608,2016-09-13,974303,Completed,
2016-08-30,1784400,2016-08-30,33.005548,-117.141834,509373,2016-12-21,981363,Completed,
2016-08-30,1784423,2016-08-30,33.005629,-117.141277,509383,2016-12-21,981382,Completed,
2016-08-30,1780869,2016-08-30,32.814906,-117.259957,508392,2016-12-21,979548,Completed,
2016-08-30,1784443,2016-08-30,32.571186,-117.088959,509390,2016-10-25,981396,Completed,
2016-08-30,1784447,2016-08-30,32.816678,-117.048095,509386,2016-10-26,981398,Completed,
2016-08-30,1784451,2016-08-30,32.920855,-117.211219,509395,2016-09-16,981404,Completed,
2016-08-30,1784465,2016-08-30,33.006161,-117.141944,509400,,981412,Issued,
2016-08-30,1784472,2016-08-30,33.005547,-117.142007,509403,2016-12-07,981416,Completed,
2016-08-30,1784480,2016-08-30,32.952164,-117.201934,509402,2016-09-13,981420,Completed,
2016-08-30,1784489,2016-08-30,33.005663,-117.141558,509410,2016-12-21,981426,Completed,
2016-08-25,1771685,2016-08-31,32.718148,-117.031652,505807,2016-09-27,974686,Completed,
2016-08-30,1784483,2016-08-31,33.005648,-117.141424,509408,2016-12-21,981422,Completed,
2016-08-31,1780912,2016-08-31,32.944736,-117.083739,508407,2016-10-21,979576,Completed,
,1764798,2016-08-31,33.021288,-117.136209,503858,2016-09-16,971037,Completed,
2016-08-31,1784799,2016-08-31,32.796506,-117.125574,509504,2016-09-07,981582,Completed,
2016-08-31,1774193,2016-08-31,32.798057,-117.145408,506552,2016-09-12,976038,Completed,
2016-08-31,1784902,2016-08-31,32.96251,-117.113094,509523,2016-09-15,981624,Completed,
2016-08-31,1784948,2016-08-31,32.926254,-117.063775,509536,2016-09-12,981647,Completed,
2016-08-31,1769811,2016-08-31,32.749071,-117.115225,505262,2016-09-22,973708,Completed,
2016-08-31,1785096,2016-08-31,32.818626,-117.248053,509581,2016-10-06,981719,Completed,
2016-08-31,1780084,2016-08-31,32.755001,-117.173796,508143,2016-10-20,979116,Completed,
2016-08-31,1785039,2016-08-31,32.805206,-117.125784,509561,,981688,Issued,
2016-08-31,1785122,2016-08-31,32.904011,-117.169535,509592,,981738,Issued,
2016-08-31,1785133,2016-08-31,32.965495,-117.130309,509598,2016-10-04,981746,Completed,
2016-07-21,1758095,2016-08-31,32.753768,-117.105832,501840,2016-11-08,967347,Completed,
2016-07-21,1758088,2016-08-31,32.753768,-117.105832,501840,,967334,Issued,
2016-08-31,1785182,2016-08-31,32.81887,-117.088797,509615,2016-09-10,981772,Completed,
2016-08-31,1785212,2016-08-31,32.747745,-117.181047,509621,,981786,Pending Invoice Payment,
2016-08-31,1785271,2016-08-31,32.816187,-117.04786,509644,2016-10-27,981814,Completed,
2016-08-31,1785297,2016-08-31,32.751775,-117.05359,509651,2016-09-27,981826,Completed,
2016-08-31,1785314,2016-08-31,32.836394,-117.10097,509654,2016-10-06,981834,Completed,
2016-08-31,1785483,2016-08-31,32.813723,-117.263143,509697,2016-09-09,981908,Completed,
2016-08-31,1785496,2016-08-31,32.566166,-117.094344,509700,2016-10-18,981914,Completed,
2016-08-31,1785507,2016-08-31,32.977302,-117.069886,509703,2016-09-15,981920,Completed,
2016-08-31,1785510,2016-08-31,32.807743,-117.185353,509704,2016-09-16,981922,Completed,
2016-09-01,1785513,2016-09-01,32.933132,-117.138309,509705,2016-09-22,981924,Completed,
2016-09-01,1785516,2016-09-01,32.913371,-117.128556,509706,,981926,Issued,
2016-09-01,1785519,2016-09-01,32.789152,-117.179614,509707,2016-09-13,981928,Completed,
2016-09-01,1785604,2016-09-01,32.824061,-117.1923,509731,2016-09-14,981970,Completed,
2016-09-01,1785643,2016-09-01,32.926727,-117.117872,509749,,981999,Issued,
2016-08-02,1765218,2016-09-01,32.838556,-117.104273,503964,2016-10-19,971255,Completed,
2016-09-01,1785744,2016-09-01,32.735925,-117.129606,509779,2016-09-28,982059,Completed,
2016-09-01,1783154,2016-09-01,32.795093,-117.049006,509024,2016-09-26,980728,Completed,
2016-09-01,1783163,2016-09-01,32.815817,-117.251771,509026,,980732,Issued,
2016-09-01,1783561,2016-09-01,32.788426,-117.056449,509129,2016-09-12,980930,Completed,
2016-09-01,1780086,2016-09-01,32.570139,-117.100144,508144,2016-11-02,979118,Completed,
2016-09-01,1785833,2016-09-01,32.829431,-117.268154,509801,2016-11-29,982096,Completed,
2016-09-01,1785837,2016-09-01,32.873998,-117.245984,509812,2016-10-17,982123,Completed,
2016-09-01,1785859,2016-09-01,32.961696,-117.226986,509819,2016-09-15,982137,Completed,
2016-08-30,1784476,2016-09-01,33.007601,-117.141189,509406,,981418,Issued,
2016-09-01,1785954,2016-09-01,32.749537,-117.186563,509847,2016-09-19,982191,Completed,
2016-09-01,1785902,2016-09-01,32.681152,-117.067418,509832,2016-09-28,982160,Completed,
2016-09-01,1785987,2016-09-01,32.725703,-117.087328,509858,,982209,Pending Invoice Payment,
2016-09-01,1786006,2016-09-01,32.707311,-117.04535,509865,2016-09-16,982217,Completed,
2016-09-01,1786025,2016-09-01,32.693615,-117.032959,509869,2016-09-16,982229,Completed,
2016-09-01,1786032,2016-09-01,32.916598,-117.187967,509871,,982235,Issued,
2016-09-01,1786219,2016-09-01,32.716662,-117.121679,509886,,982259,Issued,
2016-09-01,1786256,2016-09-01,32.729952,-117.125007,509906,,982321,Issued,
2016-09-01,1786277,2016-09-01,32.925448,-117.100591,509915,2016-09-27,982340,Completed,
2016-08-22,1778668,2016-09-01,32.70752,-117.042299,507739,2016-11-21,978344,Completed,
2016-09-01,1786314,2016-09-01,32.965551,-117.134398,509900,2016-10-19,982319,Completed,
2016-09-01,1786336,2016-09-01,32.83875,-117.175746,509924,,982363,Issued,
2016-09-01,1786360,2016-09-01,32.770217,-117.11499,509935,2016-11-03,982380,Completed,
2016-09-01,1786371,2016-09-01,32.701642,-117.058649,509931,2016-10-30,982382,Completed,
,1783703,2016-09-01,32.699634,-117.080072,509173,2016-09-12,981002,Completed,
2016-09-01,1786407,2016-09-01,32.582492,-117.04603,509947,2016-10-14,982404,Completed,
2016-09-01,1786400,2016-09-01,32.695868,-117.092723,509948,2016-09-09,982403,Completed,
2016-09-01,1786427,2016-09-01,32.572582,-117.084548,509956,,982418,Issued,
2016-09-01,1786434,2016-09-01,32.705237,-117.040939,509957,2016-11-30,982422,Completed,
2016-08-10,1770455,2016-09-01,32.74346,-117.17345,505472,,974039,Issued,20000
2016-09-01,1786536,2016-09-01,32.925448,-117.100591,509985,,982470,Issued,
2016-09-01,1786567,2016-09-01,32.931781,-117.090144,509992,2016-09-12,982484,Completed,
2016-09-01,1786602,2016-09-01,32.581657,-117.057826,510003,,982506,Issued,
2016-09-01,1786610,2016-09-01,32.922981,-117.137522,510005,,982510,Issued,
2016-09-01,1786591,2016-09-02,32.682249,-117.040025,509999,,982498,Issued,
2016-09-02,1786624,2016-09-02,32.823546,-117.165791,510009,2016-10-25,982516,Completed,
2016-09-02,1786628,2016-09-02,32.57174,-117.062903,510010,,982520,Issued,
2016-09-02,1786777,2016-09-02,32.742389,-117.237254,510061,2016-10-13,982612,Completed,
2016-09-02,1786895,2016-09-02,32.562159,-117.086669,510089,,982664,Issued,
2016-08-30,1783868,2016-09-02,32.795667,-117.006873,509226,2016-11-10,981096,Completed,
2016-09-06,1738701,2016-09-02,32.828863,-117.275756,496303,2016-09-15,957082,Completed,120000
2016-09-02,1782728,2016-09-02,32.70985,-117.076283,508914,2016-12-29,980525,Completed,
2016-09-02,1784153,2016-09-02,32.696432,-117.078735,509309,2016-11-15,981240,Completed,
2016-09-02,1787290,2016-09-02,32.925042,-117.22417,510209,2016-09-26,982880,Completed,
2016-08-19,1777548,2016-09-02,32.924414,-117.042839,507421,2016-09-12,977774,Completed,
2016-08-23,1779513,2016-09-02,33.042862,-117.08717,507971,2016-09-13,978791,Completed,
2016-08-26,1782089,2016-09-02,32.923063,-117.016081,508721,2016-09-12,980181,Completed,
2016-08-24,1780769,2016-09-02,32.964214,-117.15725,508361,2016-09-15,979486,Completed,
2016-09-02,1787506,2016-09-02,33.004534,-117.141139,510268,2016-09-09,982989,Completed,
2016-09-02,1787536,2016-09-02,32.95645,-117.147461,510279,2016-09-13,983005,Completed,
2016-09-06,1785413,2016-09-06,32.794946,-117.173333,509680,2016-09-12,981880,Completed,
2016-09-06,1785430,2016-09-06,32.720893,-117.248484,509684,2016-10-12,981892,Completed,
2016-09-06,1783715,2016-09-06,32.957443,-117.214237,509178,2016-10-04,981007,Completed,
2016-09-06,1783729,2016-09-06,32.56524,-117.024746,509180,2016-10-20,981017,Completed,
2016-09-06,1784110,2016-09-06,33.036873,-117.084751,509299,2016-10-07,981225,Completed,
2016-09-06,1784093,2016-09-06,32.83128,-117.106446,509294,2016-10-13,981218,Completed,
2016-07-27,1761301,2016-09-06,32.956128,-117.146288,502800,,969072,Issued,
2016-09-06,1783709,2016-09-06,33.026623,-117.089652,509165,2016-11-23,980990,Completed,
2016-09-06,1780888,2016-09-06,32.74177,-117.23687,508398,2016-11-02,979562,Completed,
2016-09-06,1780899,2016-09-06,32.987425,-117.157725,508402,2016-09-09,979568,Completed,
2016-09-06,1780903,2016-09-06,32.957824,-117.130985,508403,2016-10-11,979570,Completed,
2016-09-06,1780935,2016-09-06,32.824031,-117.086098,508411,2016-09-28,979586,Completed,
2016-08-15,1773679,2016-09-06,32.935882,-117.080728,506419,2016-10-10,975783,Completed,
2016-08-30,1784034,2016-09-06,32.754874,-117.060022,509276,2016-09-08,981184,Completed,
2016-08-23,1779936,2016-09-06,32.922189,-117.218224,508103,,979041,Issued,
2016-09-01,1778187,2016-09-06,33.039966,-117.077115,507609,2016-10-12,978107,Completed,
2016-09-06,1788068,2016-09-06,32.837251,-117.251038,510431,2016-09-30,983290,Completed,
,1776888,2016-09-06,32.966484,-117.133074,507253,2016-09-09,977432,Completed,
,1776868,2016-09-06,32.694964,-117.084091,507245,2016-10-03,977417,Completed,
2016-09-06,1788184,2016-09-06,32.905997,-117.067178,510466,2016-09-23,983355,Completed,
